group_id	items_in_group	lo_value	p	FDR	goodsgrna
F2	10	3.2550e-01	5.9686e-01	1.000000	4
TRIM29	10	3.2558e-01	5.9693e-01	1.000000	3
DOCK9	10	3.2560e-01	5.9696e-01	1.000000	2
sgKRTAP3-1_9	1	3.2564e-01	3.2572e-01	1.000000	1
PFKFB3	10	3.2569e-01	5.9703e-01	1.000000	4
TREML4	10	3.2580e-01	5.9715e-01	1.000000	4
LRRC3	10	3.2580e-01	5.9715e-01	1.000000	4
SLC9A3	10	3.2580e-01	5.9715e-01	1.000000	3
COL4A6	10	3.2587e-01	5.9722e-01	1.000000	1
SOX9	10	3.2587e-01	5.9722e-01	1.000000	2
VWCE	10	3.2587e-01	5.9722e-01	1.000000	4
sgGPR75-ASB3_9	1	3.2593e-01	3.2600e-01	1.000000	1
NDUFA3	10	3.2605e-01	5.9739e-01	1.000000	4
MMAB	10	3.2610e-01	5.9744e-01	1.000000	4
PRR3	10	3.2616e-01	5.9751e-01	1.000000	3
SLC48A1	10	3.2618e-01	5.9752e-01	1.000000	4
GPATCH8	10	3.2621e-01	5.9756e-01	1.000000	2
FLNC	10	3.2632e-01	5.9766e-01	1.000000	1
OTUD1	10	3.2638e-01	5.9773e-01	1.000000	1
CAPN11	10	3.2640e-01	5.9774e-01	1.000000	3
COX20	10	3.2640e-01	5.9774e-01	1.000000	4
FOXP3	10	3.2640e-01	5.9774e-01	1.000000	4
SENP8	10	3.2644e-01	5.9777e-01	1.000000	3
ADH1B	10	3.2651e-01	5.9785e-01	1.000000	3
COL6A2	10	3.2658e-01	5.9791e-01	1.000000	4
WIPI2	10	3.2662e-01	5.9795e-01	1.000000	4
CHRM3	10	3.2665e-01	5.9799e-01	1.000000	4
sgKRTAP9-8_6	1	3.2676e-01	3.2682e-01	1.000000	1
ANKRD1	10	3.2679e-01	5.9811e-01	1.000000	4
UBE2D4	10	3.2683e-01	5.9815e-01	1.000000	4
COQ5	10	3.2683e-01	5.9815e-01	1.000000	4
LCE3C	10	3.2688e-01	5.9819e-01	1.000000	2
NRBF2	10	3.2699e-01	5.9830e-01	1.000000	3
sgKRTAP12-2_9	1	3.2706e-01	3.2712e-01	1.000000	1
SEC22A	10	3.2706e-01	5.9836e-01	1.000000	4
ACKR3	10	3.2725e-01	5.9854e-01	1.000000	4
ARID4B	10	3.2736e-01	5.9864e-01	1.000000	4
ZMIZ2	10	3.2736e-01	5.9864e-01	1.000000	4
DCAF16	10	3.2736e-01	5.9864e-01	1.000000	4
TGFB1I1	10	3.2742e-01	5.9869e-01	1.000000	3
FGL2	10	3.2758e-01	5.9884e-01	1.000000	4
sgKRTAP5-11_10	1	3.2762e-01	3.2767e-01	1.000000	1
BBS10	10	3.2762e-01	5.9887e-01	1.000000	3
NINJ1	10	3.2783e-01	5.9908e-01	1.000000	4
PCTP	10	3.2794e-01	5.9918e-01	1.000000	3
C10orf54	10	3.2795e-01	5.9919e-01	1.000000	4
ZNF747	9	3.2812e-01	5.8737e-01	1.000000	2
KLF15	10	3.2813e-01	5.9936e-01	1.000000	3
ZSCAN21	10	3.2818e-01	5.9940e-01	1.000000	1
SMOX	10	3.2818e-01	5.9940e-01	1.000000	4
sgNME1-NME2_8	1	3.2825e-01	3.2833e-01	1.000000	1
COQ9	10	3.2826e-01	5.9947e-01	1.000000	4
CORO2B	10	3.2826e-01	5.9947e-01	1.000000	4
CETP	10	3.2828e-01	5.9949e-01	1.000000	4
DKK3	10	3.2835e-01	5.9954e-01	1.000000	4
SLC22A23	10	3.2841e-01	5.9961e-01	1.000000	2
XIAP	10	3.2844e-01	5.9963e-01	1.000000	2
UGT2B11	10	3.2855e-01	5.9974e-01	1.000000	3
ANKRD22	10	3.2855e-01	5.9974e-01	1.000000	4
sgKRTAP12-4_6	1	3.2859e-01	3.2867e-01	1.000000	1
TRPT1	10	3.2860e-01	5.9977e-01	1.000000	3
CCDC102A	10	3.2860e-01	5.9977e-01	1.000000	4
FRMD3	10	3.2861e-01	5.9978e-01	1.000000	3
WDR34	10	3.2872e-01	5.9988e-01	1.000000	4
ABR	10	3.2879e-01	5.9995e-01	1.000000	2
HECA	10	3.2890e-01	6.0005e-01	1.000000	4
MARCH9	10	3.2892e-01	6.0007e-01	1.000000	3
sgHLA-DQB2_8	1	3.2896e-01	3.2904e-01	1.000000	1
sgNKX6-3_8	1	3.2901e-01	3.2910e-01	1.000000	1
EBF3	10	3.2905e-01	6.0019e-01	1.000000	2
SCAMP3	10	3.2905e-01	6.0020e-01	1.000000	4
MET	10	3.2908e-01	6.0022e-01	1.000000	4
TRHDE	10	3.2916e-01	6.0030e-01	1.000000	3
GATS	10	3.2923e-01	6.0036e-01	1.000000	4
MAGEA9	10	3.2937e-01	6.0048e-01	1.000000	4
MAGEA9B	10	3.2937e-01	6.0048e-01	1.000000	4
EHHADH	10	3.2937e-01	6.0048e-01	1.000000	4
CYP1A2	10	3.2946e-01	6.0057e-01	1.000000	2
C15orf48	10	3.2947e-01	6.0058e-01	1.000000	2
sgKRTAP9-6_1	1	3.2949e-01	3.2958e-01	1.000000	1
CYTH1	10	3.2955e-01	6.0067e-01	1.000000	4
sgNKX2-4_6	1	3.2962e-01	3.2971e-01	1.000000	1
IFT172	10	3.2962e-01	6.0073e-01	1.000000	3
LGR6	10	3.2972e-01	6.0083e-01	1.000000	3
ANKRD29	10	3.2980e-01	6.0090e-01	1.000000	3
RALGAPA1	10	3.2984e-01	6.0094e-01	1.000000	4
sgNKX6-2_6	1	3.2990e-01	3.3000e-01	1.000000	1
RIMS1	10	3.2992e-01	6.0101e-01	1.000000	4
CALCOCO2	10	3.2992e-01	6.0102e-01	1.000000	2
GPX1	10	3.2997e-01	6.0107e-01	1.000000	4
SCRN3	10	3.3006e-01	6.0116e-01	1.000000	4
FAM71F2	10	3.3018e-01	6.0128e-01	1.000000	2
MTMR14	10	3.3024e-01	6.0134e-01	1.000000	3
C16orf90	9	3.3027e-01	5.8962e-01	1.000000	4
NOV	10	3.3028e-01	6.0137e-01	1.000000	4
sgATP5J2-PTCD1_10	1	3.3035e-01	3.3044e-01	1.000000	1
CHRNA9	10	3.3035e-01	6.0144e-01	1.000000	3
PITX2	10	3.3039e-01	6.0148e-01	1.000000	3
ROBO3	10	3.3041e-01	6.0150e-01	1.000000	4
NDUFA6	10	3.3045e-01	6.0154e-01	1.000000	3
DNM1	10	3.3051e-01	6.0158e-01	1.000000	3
ABCC10	10	3.3061e-01	6.0168e-01	1.000000	4
ASIC2	10	3.3062e-01	6.0169e-01	1.000000	2
ST3GAL4	10	3.3062e-01	6.0169e-01	1.000000	3
ADAMTS17	10	3.3076e-01	6.0182e-01	1.000000	3
sgNKX2-2_9	1	3.3078e-01	3.3086e-01	1.000000	1
ACAP2	10	3.3083e-01	6.0189e-01	1.000000	4
LHFPL2	10	3.3096e-01	6.0201e-01	1.000000	3
LAG3	10	3.3105e-01	6.0209e-01	1.000000	4
GNL1	10	3.3105e-01	6.0209e-01	1.000000	3
PPP1R16B	10	3.3123e-01	6.0228e-01	1.000000	4
PIF1	10	3.3137e-01	6.0241e-01	1.000000	4
MARC2	10	3.3138e-01	6.0242e-01	1.000000	1
ICAM5	10	3.3141e-01	6.0244e-01	1.000000	4
ALDH1B1	10	3.3162e-01	6.0262e-01	1.000000	4
REXO4	10	3.3182e-01	6.0281e-01	1.000000	3
ISOC2	10	3.3186e-01	6.0285e-01	1.000000	3
C17orf47	10	3.3200e-01	6.0297e-01	1.000000	4
MAP6	10	3.3200e-01	6.0297e-01	1.000000	3
ABL2	10	3.3202e-01	6.0299e-01	1.000000	4
TMEM95	10	3.3202e-01	6.0299e-01	1.000000	4
FAM107A	10	3.3207e-01	6.0303e-01	1.000000	3
FAM9B	10	3.3215e-01	6.0312e-01	1.000000	3
FAM129C	10	3.3215e-01	6.0312e-01	1.000000	2
VAMP1	10	3.3224e-01	6.0319e-01	1.000000	4
CCL3	10	3.3234e-01	6.0328e-01	1.000000	3
GPM6B	10	3.3237e-01	6.0331e-01	1.000000	2
RGS7BP	10	3.3241e-01	6.0335e-01	1.000000	4
AQP2	10	3.3243e-01	6.0338e-01	1.000000	2
ALOXE3	10	3.3268e-01	6.0361e-01	1.000000	4
AMN	10	3.3268e-01	6.0361e-01	1.000000	4
sgKRTAP9-3_10	1	3.3271e-01	3.3272e-01	1.000000	1
SERPINH1	10	3.3277e-01	6.0368e-01	1.000000	3
GPATCH2	10	3.3277e-01	6.0368e-01	1.000000	4
FAM205A	10	3.3284e-01	6.0374e-01	1.000000	4
sgZNF559-ZNF177_2	1	3.3286e-01	3.3287e-01	1.000000	1
LCE5A	10	3.3297e-01	6.0386e-01	1.000000	3
IFIT5	10	3.3346e-01	6.0433e-01	1.000000	4
KLHDC8B	10	3.3350e-01	6.0435e-01	1.000000	2
SFT2D3	10	3.3366e-01	6.0449e-01	1.000000	2
APBA2	10	3.3371e-01	6.0454e-01	1.000000	4
sgHLA-B_6	1	3.3372e-01	3.3372e-01	1.000000	1
PTPN22	10	3.3402e-01	6.0484e-01	1.000000	3
sgFAM47E-STBD1_10	1	3.3403e-01	3.3405e-01	1.000000	1
PRMT2	10	3.3410e-01	6.0492e-01	1.000000	4
ARID1B	10	3.3410e-01	6.0492e-01	1.000000	4
ANP32D	10	3.3418e-01	6.0501e-01	1.000000	3
UBASH3B	10	3.3423e-01	6.0505e-01	1.000000	3
ZNF555	10	3.3426e-01	6.0508e-01	1.000000	3
FAM178B	10	3.3437e-01	6.0519e-01	1.000000	3
KCNG1	10	3.3442e-01	6.0524e-01	1.000000	1
ZMYM1	10	3.3454e-01	6.0535e-01	1.000000	3
ZNF550	10	3.3462e-01	6.0544e-01	1.000000	4
MTX2	10	3.3483e-01	6.0564e-01	1.000000	4
TOMM20L	10	3.3492e-01	6.0572e-01	1.000000	2
HAT1	10	3.3494e-01	6.0573e-01	1.000000	4
ELMO3	10	3.3504e-01	6.0583e-01	1.000000	3
C17orf72	10	3.3515e-01	6.0592e-01	1.000000	3
KIAA1239	10	3.3520e-01	6.0596e-01	1.000000	3
LPAR5	9	3.3529e-01	5.9500e-01	1.000000	4
sgKRTAP10-2_3	1	3.3530e-01	3.3533e-01	1.000000	1
PLEKHG4B	10	3.3530e-01	6.0605e-01	1.000000	3
sgHLA-DQB2_5	1	3.3532e-01	3.3535e-01	1.000000	1
TSPAN1	10	3.3539e-01	6.0613e-01	1.000000	4
C2orf53	10	3.3558e-01	6.0629e-01	1.000000	4
TRIM16L	10	3.3569e-01	6.0640e-01	1.000000	2
FBXL6	10	3.3575e-01	6.0646e-01	1.000000	4
FBXL18	10	3.3584e-01	6.0654e-01	1.000000	4
C11orf49	10	3.3589e-01	6.0659e-01	1.000000	4
REEP1	10	3.3590e-01	6.0660e-01	1.000000	3
sgKRTAP26-1_4	1	3.3603e-01	3.3607e-01	1.000000	1
ZNF260	10	3.3603e-01	6.0672e-01	1.000000	1
BZW2	10	3.3610e-01	6.0678e-01	1.000000	3
DRAM1	10	3.3621e-01	6.0689e-01	1.000000	2
GPR56	10	3.3632e-01	6.0700e-01	1.000000	4
PEX10	10	3.3636e-01	6.0703e-01	1.000000	4
TENM4	10	3.3638e-01	6.0705e-01	1.000000	4
CCZ1B	10	3.3657e-01	6.0723e-01	1.000000	3
SAPCD2	10	3.3660e-01	6.0727e-01	1.000000	4
ZCCHC12	10	3.3661e-01	6.0727e-01	1.000000	2
PKD2L1	10	3.3664e-01	6.0729e-01	1.000000	3
BEST2	10	3.3674e-01	6.0738e-01	1.000000	4
FRMD8	10	3.3675e-01	6.0739e-01	1.000000	4
LSM10	10	3.3682e-01	6.0745e-01	1.000000	4
GNE	10	3.3684e-01	6.0746e-01	1.000000	3
GFM2	10	3.3687e-01	6.0749e-01	1.000000	4
KIF21A	10	3.3690e-01	6.0752e-01	1.000000	3
EIF2AK4	10	3.3692e-01	6.0754e-01	1.000000	4
ZIC3	10	3.3697e-01	6.0758e-01	1.000000	2
MOS	10	3.3697e-01	6.0758e-01	1.000000	3
sgKRTAP19-7_2	1	3.3705e-01	3.3713e-01	1.000000	1
MMEL1	10	3.3713e-01	6.0774e-01	1.000000	3
SVIL	10	3.3738e-01	6.0798e-01	1.000000	3
HIST1H2AG	10	3.3738e-01	6.0798e-01	1.000000	4
DIABLO	10	3.3741e-01	6.0800e-01	1.000000	2
DNAI2	10	3.3743e-01	6.0803e-01	1.000000	3
ZFYVE26	10	3.3743e-01	6.0803e-01	1.000000	4
HIC1	10	3.3762e-01	6.0821e-01	1.000000	4
SH2D4B	10	3.3762e-01	6.0821e-01	1.000000	4
ABHD17B	10	3.3773e-01	6.0831e-01	1.000000	2
EYA1	10	3.3783e-01	6.0839e-01	1.000000	4
TNIP2	10	3.3783e-01	6.0840e-01	1.000000	3
TGM2	10	3.3783e-01	6.0840e-01	1.000000	3
DOCK10	10	3.3783e-01	6.0840e-01	1.000000	4
sgTMEM110-MUSTN1_2	1	3.3790e-01	3.3801e-01	1.000000	1
MPG	10	3.3793e-01	6.0850e-01	1.000000	4
BEND3	10	3.3803e-01	6.0859e-01	1.000000	4
JPH3	10	3.3809e-01	6.0863e-01	1.000000	4
FAM196A	10	3.3809e-01	6.0863e-01	1.000000	4
SLC25A4	10	3.3830e-01	6.0885e-01	1.000000	2
HERPUD1	10	3.3849e-01	6.0902e-01	1.000000	4
IL5	10	3.3857e-01	6.0911e-01	1.000000	4
CTAGE5	10	3.3865e-01	6.0918e-01	1.000000	4
ARNTL2	10	3.3865e-01	6.0918e-01	1.000000	4
PTPRE	10	3.3883e-01	6.0935e-01	1.000000	3
MAP4K2	10	3.3885e-01	6.0937e-01	1.000000	4
AMPD3	10	3.3890e-01	6.0942e-01	1.000000	3
UBE3A	10	3.3891e-01	6.0943e-01	1.000000	3
FOLH1	10	3.3909e-01	6.0961e-01	1.000000	3
LEF1	10	3.3915e-01	6.0966e-01	1.000000	4
BOLA2B	10	3.3948e-01	6.0996e-01	1.000000	4
BOLA2	10	3.3948e-01	6.0996e-01	1.000000	4
CHST12	10	3.3959e-01	6.1007e-01	1.000000	3
NLGN4Y	10	3.3962e-01	6.1010e-01	1.000000	1
LIPA	10	3.3977e-01	6.1023e-01	1.000000	3
RTN2	10	3.3994e-01	6.1038e-01	1.000000	4
SLC35E2	9	3.4010e-01	6.0015e-01	1.000000	2
ZW10	10	3.4025e-01	6.1067e-01	1.000000	3
S100A5	10	3.4034e-01	6.1076e-01	1.000000	3
PRDX5	10	3.4035e-01	6.1076e-01	1.000000	4
CDC37L1	10	3.4037e-01	6.1078e-01	1.000000	2
CREBBP	10	3.4050e-01	6.1090e-01	1.000000	2
GFI1	10	3.4050e-01	6.1090e-01	1.000000	2
C13orf45	10	3.4060e-01	6.1100e-01	1.000000	4
LRRC48	10	3.4061e-01	6.1101e-01	1.000000	3
ZUFSP	10	3.4068e-01	6.1106e-01	1.000000	2
SLC30A8	10	3.4078e-01	6.1115e-01	1.000000	3
sgKRTAP11-1_1	1	3.4084e-01	3.4101e-01	1.000000	1
TMEM143	10	3.4099e-01	6.1135e-01	1.000000	3
EGFR	10	3.4116e-01	6.1151e-01	1.000000	3
RNF111	10	3.4121e-01	6.1156e-01	1.000000	4
SPRYD3	10	3.4128e-01	6.1162e-01	1.000000	4
STX8	10	3.4156e-01	6.1187e-01	1.000000	2
SMPX	10	3.4170e-01	6.1199e-01	1.000000	4
EMID1	10	3.4175e-01	6.1204e-01	1.000000	4
CUBN	10	3.4183e-01	6.1211e-01	1.000000	4
MGST1	10	3.4185e-01	6.1213e-01	1.000000	3
SPATC1L	10	3.4200e-01	6.1228e-01	1.000000	4
FAM207A	10	3.4208e-01	6.1236e-01	1.000000	4
NUSAP1	10	3.4210e-01	6.1237e-01	1.000000	2
AKR7A2	10	3.4220e-01	6.1248e-01	1.000000	4
SLC38A4	10	3.4229e-01	6.1258e-01	1.000000	4
KDM2B	10	3.4234e-01	6.1263e-01	1.000000	2
ZNF17	10	3.4234e-01	6.1263e-01	1.000000	3
sgKRTAP22-1_1	1	3.4235e-01	3.4255e-01	1.000000	1
sgHLA-B_1	1	3.4240e-01	3.4260e-01	1.000000	1
PNRC2	10	3.4249e-01	6.1277e-01	1.000000	3
MARCH2	10	3.4257e-01	6.1285e-01	1.000000	3
CCDC107	10	3.4257e-01	6.1285e-01	1.000000	3
KLHL36	10	3.4293e-01	6.1319e-01	1.000000	4
BMP10	10	3.4300e-01	6.1326e-01	1.000000	2
AGPAT9	10	3.4302e-01	6.1328e-01	1.000000	4
PRAMEF12	10	3.4311e-01	6.1336e-01	1.000000	4
NOVA2	10	3.4319e-01	6.1344e-01	1.000000	4
TBXAS1	10	3.4319e-01	6.1344e-01	1.000000	4
sgKRTAP4-9_3	1	3.4326e-01	3.4350e-01	1.000000	1
OCSTAMP	10	3.4326e-01	6.1350e-01	1.000000	4
ALPP	10	3.4326e-01	6.1350e-01	1.000000	3
APPL2	10	3.4326e-01	6.1350e-01	1.000000	3
sgKRTAP13-3_6	1	3.4333e-01	3.4358e-01	1.000000	1
MT1M	10	3.4346e-01	6.1371e-01	1.000000	4
RNF144A	10	3.4350e-01	6.1374e-01	1.000000	3
sgTGIF2-C20orf24_10	1	3.4353e-01	3.4376e-01	1.000000	1
DYDC1	10	3.4354e-01	6.1377e-01	1.000000	3
CCDC125	10	3.4365e-01	6.1388e-01	1.000000	2
SLC25A19	10	3.4368e-01	6.1391e-01	1.000000	4
LIMK2	10	3.4387e-01	6.1411e-01	1.000000	4
LCE3E	10	3.4390e-01	6.1413e-01	1.000000	4
TSPO2	10	3.4397e-01	6.1420e-01	1.000000	3
S100A1	10	3.4400e-01	6.1422e-01	1.000000	4
ARHGAP44	10	3.4403e-01	6.1425e-01	1.000000	4
UBA7	10	3.4417e-01	6.1438e-01	1.000000	3
LRRC23	10	3.4426e-01	6.1445e-01	1.000000	4
sgKRTAP12-4_8	1	3.4435e-01	3.4460e-01	1.000000	1
PEX16	10	3.4439e-01	6.1458e-01	1.000000	4
USP17L13	10	3.4452e-01	6.1472e-01	1.000000	4
KLF11	10	3.4460e-01	6.1479e-01	1.000000	2
G0S2	10	3.4468e-01	6.1486e-01	1.000000	4
CLPX	10	3.4481e-01	6.1499e-01	1.000000	2
BHLHE22	10	3.4501e-01	6.1518e-01	1.000000	4
SKA2	10	3.4537e-01	6.1550e-01	1.000000	4
BTG4	10	3.4540e-01	6.1552e-01	1.000000	4
PDPN	10	3.4548e-01	6.1559e-01	1.000000	4
GGN	10	3.4558e-01	6.1568e-01	1.000000	3
JAZF1	10	3.4558e-01	6.1568e-01	1.000000	3
PAX3	10	3.4562e-01	6.1572e-01	1.000000	3
SLC27A6	10	3.4582e-01	6.1591e-01	1.000000	4
ALDH1A2	10	3.4582e-01	6.1591e-01	1.000000	4
SERPINA1	10	3.4582e-01	6.1591e-01	1.000000	4
sgKRTAP10-10_4	1	3.4585e-01	3.4605e-01	1.000000	1
SPRYD4	10	3.4592e-01	6.1599e-01	1.000000	4
CCDC78	10	3.4602e-01	6.1607e-01	1.000000	3
ZNF491	10	3.4603e-01	6.1608e-01	1.000000	4
STK36	9	3.4605e-01	6.0643e-01	1.000000	1
ARHGAP11B	10	3.4612e-01	6.1616e-01	1.000000	4
HPS5	10	3.4615e-01	6.1619e-01	1.000000	2
COX8A	10	3.4619e-01	6.1623e-01	1.000000	4
sgFXYD6-FXYD2_9	1	3.4625e-01	3.4643e-01	1.000000	1
LILRB4	10	3.4635e-01	6.1638e-01	1.000000	3
ZP4	10	3.4636e-01	6.1639e-01	1.000000	3
MAP4K4	10	3.4645e-01	6.1647e-01	1.000000	3
OTOG	10	3.4655e-01	6.1656e-01	1.000000	4
HOXB1	10	3.4655e-01	6.1656e-01	1.000000	4
RGPD1	10	3.4659e-01	6.1660e-01	1.000000	4
DCDC2B	10	3.4666e-01	6.1667e-01	1.000000	2
TSPAN4	10	3.4667e-01	6.1668e-01	1.000000	4
CLEC4G	10	3.4670e-01	6.1671e-01	1.000000	4
NPY4R	10	3.4673e-01	6.1674e-01	1.000000	3
KCTD16	10	3.4675e-01	6.1675e-01	1.000000	4
S100A4	10	3.4682e-01	6.1683e-01	1.000000	4
DLG2	10	3.4685e-01	6.1685e-01	1.000000	3
SAMD4A	10	3.4697e-01	6.1696e-01	1.000000	4
sgHLA-DRB5_8	1	3.4709e-01	3.4725e-01	1.000000	1
SLC2A4RG	10	3.4711e-01	6.1709e-01	1.000000	4
C9orf50	10	3.4711e-01	6.1709e-01	1.000000	4
ARX	10	3.4713e-01	6.1712e-01	1.000000	3
TUBAL3	10	3.4713e-01	6.1712e-01	1.000000	3
ADRA1D	10	3.4713e-01	6.1712e-01	1.000000	3
VIL1	10	3.4732e-01	6.1729e-01	1.000000	4
IRX3	10	3.4739e-01	6.1734e-01	1.000000	4
SLC1A7	10	3.4743e-01	6.1738e-01	1.000000	4
TPRKB	8	3.4748e-01	5.9307e-01	1.000000	3
OPRL1	10	3.4758e-01	6.1752e-01	1.000000	3
CDH8	9	3.4762e-01	6.0808e-01	1.000000	3
CERS3	10	3.4769e-01	6.1762e-01	1.000000	2
MICALL1	10	3.4777e-01	6.1768e-01	1.000000	4
IQSEC1	10	3.4780e-01	6.1771e-01	1.000000	4
AQP8	10	3.4781e-01	6.1772e-01	1.000000	1
BCAS1	10	3.4789e-01	6.1779e-01	1.000000	2
SEMA3G	10	3.4793e-01	6.1783e-01	1.000000	4
RAD52	10	3.4807e-01	6.1796e-01	1.000000	4
HIST1H3J	10	3.4809e-01	6.1797e-01	1.000000	4
ALDH1L2	10	3.4818e-01	6.1804e-01	1.000000	3
PCMTD1	10	3.4826e-01	6.1812e-01	1.000000	2
ACPP	10	3.4830e-01	6.1815e-01	1.000000	1
ENOX1	10	3.4833e-01	6.1818e-01	1.000000	4
ZNF713	10	3.4841e-01	6.1826e-01	1.000000	3
FAM60A	10	3.4844e-01	6.1829e-01	1.000000	4
AADACL3	10	3.4852e-01	6.1838e-01	1.000000	3
TEX14	10	3.4863e-01	6.1847e-01	1.000000	4
FRAT2	10	3.4875e-01	6.1858e-01	1.000000	3
PGPEP1	10	3.4875e-01	6.1858e-01	1.000000	2
KRAS	10	3.4881e-01	6.1865e-01	1.000000	4
PAPOLG	10	3.4885e-01	6.1868e-01	1.000000	4
TAP1	10	3.4897e-01	6.1878e-01	1.000000	2
PPP6R2	10	3.4900e-01	6.1880e-01	1.000000	4
sgKRTAP4-5_9	1	3.4909e-01	3.4923e-01	1.000000	1
sgTMEM189-UBE2V1_2	1	3.4909e-01	3.4923e-01	1.000000	1
TMEM163	10	3.4911e-01	6.1890e-01	1.000000	4
NLRP1	9	3.4913e-01	6.0970e-01	1.000000	4
DAND5	9	3.4935e-01	6.0996e-01	1.000000	4
UBTD1	10	3.4937e-01	6.1914e-01	1.000000	3
STAU1	10	3.4941e-01	6.1918e-01	1.000000	2
sgFAM47E-STBD1_9	1	3.4959e-01	3.4975e-01	1.000000	1
ORC5	10	3.4961e-01	6.1935e-01	1.000000	4
ACAD10	10	3.4963e-01	6.1936e-01	1.000000	2
GALK1	10	3.4967e-01	6.1941e-01	1.000000	3
NLGN2	10	3.4972e-01	6.1945e-01	1.000000	3
sgNKX2-5_2	1	3.4979e-01	3.4995e-01	1.000000	1
RBPMS2	10	3.4981e-01	6.1953e-01	1.000000	3
PINK1	10	3.4982e-01	6.1955e-01	1.000000	2
CD163L1	10	3.4987e-01	6.1958e-01	1.000000	4
ARSI	10	3.4988e-01	6.1959e-01	1.000000	3
ZNF408	10	3.4991e-01	6.1962e-01	1.000000	4
PAPD7	10	3.4993e-01	6.1963e-01	1.000000	3
NTAN1	10	3.4995e-01	6.1965e-01	1.000000	3
CDC42BPB	10	3.5008e-01	6.1976e-01	1.000000	3
sgKRTAP19-7_8	1	3.5024e-01	3.5038e-01	1.000000	1
TIMP1	10	3.5025e-01	6.1992e-01	1.000000	4
sgKRTAP10-3_4	1	3.5030e-01	3.5043e-01	1.000000	1
ZNF584	10	3.5035e-01	6.2001e-01	1.000000	4
SLC35E3	10	3.5050e-01	6.2013e-01	1.000000	4
WNT9B	10	3.5059e-01	6.2021e-01	1.000000	3
GYPC	10	3.5059e-01	6.2021e-01	1.000000	3
UBXN4	10	3.5061e-01	6.2024e-01	1.000000	4
MAPKAPK5	10	3.5063e-01	6.2025e-01	1.000000	3
NSG1	10	3.5072e-01	6.2034e-01	1.000000	3
FBXW5	10	3.5082e-01	6.2043e-01	1.000000	3
sgKRTAP1-3_4	1	3.5088e-01	3.5100e-01	1.000000	1
ESCO2	10	3.5104e-01	6.2063e-01	1.000000	3
ANXA7	10	3.5116e-01	6.2074e-01	1.000000	4
QRICH2	10	3.5119e-01	6.2076e-01	1.000000	2
STT3A	10	3.5132e-01	6.2089e-01	1.000000	3
GALNT18	10	3.5142e-01	6.2096e-01	1.000000	3
ABTB2	10	3.5147e-01	6.2103e-01	1.000000	2
KLHL40	10	3.5152e-01	6.2107e-01	1.000000	3
sgPALM2-AKAP2_6	1	3.5153e-01	3.5164e-01	1.000000	1
APRT	10	3.5161e-01	6.2115e-01	1.000000	3
CHST4	10	3.5167e-01	6.2120e-01	1.000000	4
COQ3	10	3.5173e-01	6.2126e-01	1.000000	4
NIPSNAP1	10	3.5193e-01	6.2143e-01	1.000000	4
C1orf35	10	3.5208e-01	6.2156e-01	1.000000	3
NCSTN	10	3.5214e-01	6.2163e-01	1.000000	4
FAM9C	10	3.5222e-01	6.2170e-01	1.000000	2
UBE3B	10	3.5226e-01	6.2173e-01	1.000000	2
APOLD1	10	3.5233e-01	6.2180e-01	1.000000	4
sgTNFSF12-TNFSF13_9	1	3.5235e-01	3.5243e-01	1.000000	1
AQP3	10	3.5238e-01	6.2185e-01	1.000000	4
TEN1	9	3.5248e-01	6.1330e-01	1.000000	4
LYPLA1	10	3.5249e-01	6.2195e-01	1.000000	3
NFKBIL1	10	3.5249e-01	6.2195e-01	1.000000	3
sgTMEM110-MUSTN1_5	1	3.5253e-01	3.5261e-01	1.000000	1
GRIK3	10	3.5277e-01	6.2222e-01	1.000000	2
SRSF12	10	3.5290e-01	6.2234e-01	1.000000	4
DTX3	10	3.5297e-01	6.2240e-01	1.000000	4
HIST1H4I	10	3.5311e-01	6.2253e-01	1.000000	4
GIP	10	3.5319e-01	6.2261e-01	1.000000	4
CLCN4	10	3.5321e-01	6.2262e-01	1.000000	3
CLDN4	10	3.5347e-01	6.2286e-01	1.000000	2
RNASEH2A	10	3.5351e-01	6.2289e-01	1.000000	3
TRIB1	10	3.5351e-01	6.2289e-01	1.000000	4
NHS	10	3.5353e-01	6.2291e-01	1.000000	4
CT45A5	10	3.5356e-01	6.2295e-01	1.000000	2
HBB	10	3.5364e-01	6.2302e-01	1.000000	4
LIX1	10	3.5364e-01	6.2302e-01	1.000000	4
sgKRTAP13-4_3	1	3.5380e-01	3.5388e-01	1.000000	1
CCDC173	10	3.5406e-01	6.2340e-01	1.000000	3
AMOTL2	10	3.5409e-01	6.2343e-01	1.000000	3
S100A8	10	3.5412e-01	6.2346e-01	1.000000	2
sgPALM2-AKAP2_4	1	3.5415e-01	3.5422e-01	1.000000	1
PRR24	10	3.5432e-01	6.2365e-01	1.000000	4
INO80C	10	3.5446e-01	6.2378e-01	1.000000	4
ITM2A	10	3.5447e-01	6.2378e-01	1.000000	3
CNIH1	10	3.5447e-01	6.2378e-01	1.000000	3
SLC27A3	10	3.5452e-01	6.2383e-01	1.000000	4
CLIC4	10	3.5461e-01	6.2391e-01	1.000000	3
LYRM1	10	3.5490e-01	6.2417e-01	1.000000	4
INSIG1	10	3.5490e-01	6.2417e-01	1.000000	4
CD6	10	3.5494e-01	6.2421e-01	1.000000	3
GPR153	10	3.5507e-01	6.2432e-01	1.000000	4
