group_id	items_in_group	lo_value	p	FDR	goodsgrna
LYG1	10	2.2584e-01	5.2006e-01	0.987401	6
ECE2	10	2.2585e-01	5.2007e-01	0.987401	6
KRT26	10	2.2591e-01	5.2015e-01	0.987445	6
sgHLA-F_5	1	2.2597e-01	2.2557e-01	0.781454	1
SLC2A2	10	2.2604e-01	5.2036e-01	0.987751	5
SRC	10	2.2612e-01	5.2048e-01	0.987856	5
EAF2	10	2.2622e-01	5.2061e-01	0.987856	5
C6orf118	10	2.2625e-01	5.2065e-01	0.987856	6
TRMT10B	10	2.2625e-01	5.2066e-01	0.987856	5
ELK3	10	2.2631e-01	5.2074e-01	0.987856	5
DNER	10	2.2658e-01	5.2113e-01	0.987856	6
RBP5	10	2.2659e-01	5.2114e-01	0.987856	5
MRPL1	10	2.2660e-01	5.2116e-01	0.987856	4
FAM200A	10	2.2664e-01	5.2121e-01	0.987856	6
NEUROD1	10	2.2665e-01	5.2122e-01	0.987856	5
TSPAN33	10	2.2672e-01	5.2132e-01	0.987856	6
SLC25A48	10	2.2672e-01	5.2133e-01	0.987856	4
LGALS9C	10	2.2675e-01	5.2138e-01	0.987856	4
SCN7A	10	2.2675e-01	5.2138e-01	0.987856	6
SH2D3C	10	2.2679e-01	5.2146e-01	0.987856	4
CCDC148	10	2.2682e-01	5.2151e-01	0.987856	5
CGGBP1	10	2.2683e-01	5.2152e-01	0.987856	3
PRKACB	10	2.2687e-01	5.2157e-01	0.987856	6
NPPA	10	2.2688e-01	5.2159e-01	0.987856	5
MAN2B1	10	2.2692e-01	5.2165e-01	0.987856	5
PLEKHA6	10	2.2696e-01	5.2171e-01	0.987856	5
GFRAL	10	2.2697e-01	5.2172e-01	0.987856	4
RBM22	10	2.2705e-01	5.2184e-01	0.987906	1
KIAA1191	10	2.2706e-01	5.2185e-01	0.987906	6
NAA20	10	2.2710e-01	5.2190e-01	0.987910	4
PHF10	10	2.2717e-01	5.2201e-01	0.988026	6
FCN3	9	2.2719e-01	5.0478e-01	0.980344	5
RABL5	10	2.2736e-01	5.2231e-01	0.988499	6
PRKCB	10	2.2747e-01	5.2250e-01	0.988682	5
FREM2	10	2.2753e-01	5.2256e-01	0.988682	5
ALPI	10	2.2757e-01	5.2261e-01	0.988682	4
ERP29	10	2.2760e-01	5.2266e-01	0.988682	6
LINGO3	10	2.2766e-01	5.2275e-01	0.988694	6
MIA	10	2.2774e-01	5.2287e-01	0.988702	5
MRGPRF	10	2.2779e-01	5.2294e-01	0.988702	6
IQCF1	10	2.2783e-01	5.2299e-01	0.988702	4
CD84	10	2.2792e-01	5.2312e-01	0.988702	5
SPERT	10	2.2795e-01	5.2318e-01	0.988702	3
ARID5A	10	2.2795e-01	5.2318e-01	0.988702	4
GDF10	10	2.2798e-01	5.2322e-01	0.988702	6
DYNLL2	10	2.2801e-01	5.2326e-01	0.988702	5
MYBPC2	10	2.2807e-01	5.2333e-01	0.988702	6
ASB4	10	2.2811e-01	5.2340e-01	0.988702	6
FYN	10	2.2817e-01	5.2349e-01	0.988702	3
CRELD2	10	2.2819e-01	5.2351e-01	0.988702	6
LACE1	10	2.2825e-01	5.2359e-01	0.988702	5
CDK5R2	10	2.2837e-01	5.2375e-01	0.988702	4
KIAA0368	10	2.2841e-01	5.2380e-01	0.988702	6
ASB15	10	2.2844e-01	5.2385e-01	0.988702	6
GRM4	10	2.2851e-01	5.2394e-01	0.988702	6
AMIGO1	10	2.2853e-01	5.2398e-01	0.988702	6
sgHLA-DQB1_2	1	2.2854e-01	2.2818e-01	0.784681	1
CTXN1	10	2.2854e-01	5.2399e-01	0.988702	6
PDK3	10	2.2854e-01	5.2400e-01	0.988702	4
GPR142	10	2.2859e-01	5.2408e-01	0.988702	6
KLHDC7B	10	2.2861e-01	5.2410e-01	0.988702	5
HOXA9	10	2.2862e-01	5.2412e-01	0.988702	5
POLD1	10	2.2863e-01	5.2413e-01	0.988702	4
DEFB1	10	2.2874e-01	5.2429e-01	0.988909	5
TMEM246	10	2.2885e-01	5.2444e-01	0.989106	4
EMP2	10	2.2889e-01	5.2450e-01	0.989124	5
DENND1C	10	2.2902e-01	5.2465e-01	0.989320	5
CKLF	10	2.2909e-01	5.2476e-01	0.989322	5
DGKA	10	2.2911e-01	5.2481e-01	0.989322	6
FLRT1	10	2.2921e-01	5.2496e-01	0.989508	6
PDZK1	10	2.2924e-01	5.2500e-01	0.989508	5
CCDC61	10	2.2928e-01	5.2507e-01	0.989532	3
sgHLA-DPB1_8	1	2.2940e-01	2.2901e-01	0.786083	1
CDKN2C	10	2.2951e-01	5.2541e-01	0.989993	5
CXorf56	10	2.2960e-01	5.2554e-01	0.990080	2
USP13	10	2.2968e-01	5.2565e-01	0.990080	5
BOLA3	10	2.2970e-01	5.2567e-01	0.990080	6
MANEA	10	2.2971e-01	5.2568e-01	0.990080	6
sgST20-MTHFS_3	1	2.2971e-01	2.2931e-01	0.786271	1
TSHZ2	9	2.2972e-01	5.0797e-01	0.982926	5
GALR2	10	2.2972e-01	5.2571e-01	0.990080	4
FUT8	10	2.2978e-01	5.2581e-01	0.990094	5
RFX5	10	2.2978e-01	5.2582e-01	0.990094	6
PNMA3	10	2.2990e-01	5.2599e-01	0.990140	4
sgNKX1-2_6	1	2.2992e-01	2.2952e-01	0.786438	1
FREM3	10	2.2996e-01	5.2608e-01	0.990140	6
C1orf177	10	2.2997e-01	5.2609e-01	0.990140	6
ARHGEF12	10	2.3000e-01	5.2614e-01	0.990140	5
ELMOD1	10	2.3003e-01	5.2618e-01	0.990140	6
TDRD9	10	2.3006e-01	5.2624e-01	0.990140	5
TMEM211	10	2.3007e-01	5.2625e-01	0.990140	6
C3orf67	10	2.3011e-01	5.2631e-01	0.990171	6
ZNF586	10	2.3023e-01	5.2648e-01	0.990372	6
sgKRTAP12-3_8	1	2.3023e-01	2.2984e-01	0.786860	1
ARL13B	10	2.3025e-01	5.2652e-01	0.990372	6
EPDR1	10	2.3030e-01	5.2659e-01	0.990412	4
TTC16	10	2.3041e-01	5.2676e-01	0.990633	6
sgNKX6-1_8	1	2.3044e-01	2.3006e-01	0.786860	1
TTC31	10	2.3046e-01	5.2683e-01	0.990675	2
ZNF707	10	2.3056e-01	5.2698e-01	0.990796	5
sgKRTAP2-3_6	1	2.3056e-01	2.3018e-01	0.786860	1
sgKRTAP2-2_6	1	2.3056e-01	2.3018e-01	0.786860	1
sgKRTAP2-1_6	1	2.3056e-01	2.3018e-01	0.786860	1
sgKRTAP2-4_6	1	2.3056e-01	2.3018e-01	0.786860	1
POLD4	10	2.3065e-01	5.2711e-01	0.990796	4
SESN3	10	2.3067e-01	5.2713e-01	0.990796	6
GSX2	10	2.3067e-01	5.2713e-01	0.990796	5
NEU1	10	2.3071e-01	5.2720e-01	0.990796	6
ROPN1L	10	2.3080e-01	5.2733e-01	0.990865	5
NLRP1	10	2.3082e-01	5.2735e-01	0.990865	3
MYO1A	10	2.3084e-01	5.2739e-01	0.990865	6
BBC3	10	2.3089e-01	5.2747e-01	0.990921	6
CANX	10	2.3098e-01	5.2759e-01	0.990984	6
NFIB	10	2.3110e-01	5.2778e-01	0.990984	5
IFI16	10	2.3113e-01	5.2782e-01	0.990984	5
OSBPL8	10	2.3113e-01	5.2782e-01	0.990984	6
CX3CR1	10	2.3114e-01	5.2784e-01	0.990984	4
SOX30	10	2.3120e-01	5.2793e-01	0.990984	5
LRRC4	10	2.3122e-01	5.2796e-01	0.990984	6
sgRPL17-C18orf32_5	1	2.3125e-01	2.3089e-01	0.787442	1
UBQLN3	10	2.3129e-01	5.2805e-01	0.990984	6
ANKK1	10	2.3133e-01	5.2811e-01	0.990984	6
CCDC70	10	2.3135e-01	5.2813e-01	0.990984	2
RALGAPA2	10	2.3136e-01	5.2816e-01	0.990984	6
MYRF	10	2.3142e-01	5.2827e-01	0.991096	4
CDC42	10	2.3149e-01	5.2835e-01	0.991155	6
TNC	10	2.3156e-01	5.2845e-01	0.991259	6
BTNL8	10	2.3161e-01	5.2853e-01	0.991277	6
FYTTD1	10	2.3164e-01	5.2857e-01	0.991277	5
sgKRTAP13-1_7	1	2.3169e-01	2.3134e-01	0.787617	1
HERC2	10	2.3169e-01	5.2864e-01	0.991277	4
ARHGAP6	10	2.3171e-01	5.2866e-01	0.991277	6
FBXL12	10	2.3176e-01	5.2873e-01	0.991301	6
IL17RD	10	2.3198e-01	5.2904e-01	0.991632	6
IFI27L2	10	2.3199e-01	5.2905e-01	0.991632	5
FAM222B	10	2.3199e-01	5.2906e-01	0.991632	5
TSHZ1	10	2.3205e-01	5.2914e-01	0.991695	3
PSG9	10	2.3212e-01	5.2924e-01	0.991735	6
POTEI	10	2.3213e-01	5.2927e-01	0.991735	5
sgNT5C1B-RDH14_9	1	2.3215e-01	2.3179e-01	0.788319	1
FBXW5	10	2.3217e-01	5.2931e-01	0.991735	3
KCNIP3	10	2.3234e-01	5.2956e-01	0.992070	3
C9orf47	10	2.3241e-01	5.2965e-01	0.992070	6
ARL5C	10	2.3247e-01	5.2974e-01	0.992070	4
APOC2	10	2.3248e-01	5.2976e-01	0.992070	5
AKR7A3	10	2.3254e-01	5.2986e-01	0.992070	4
FEM1B	10	2.3258e-01	5.2992e-01	0.992070	6
YWHAZ	10	2.3260e-01	5.2994e-01	0.992070	3
CYS1	10	2.3261e-01	5.2996e-01	0.992070	6
DRG2	10	2.3264e-01	5.2999e-01	0.992070	5
ERC1	10	2.3264e-01	5.2999e-01	0.992070	6
sgKRTAP2-3_8	1	2.3275e-01	2.3240e-01	0.788721	1
sgKRTAP2-2_8	1	2.3275e-01	2.3240e-01	0.788721	1
sgKRTAP2-4_8	1	2.3275e-01	2.3240e-01	0.788721	1
sgKRTAP2-1_8	1	2.3275e-01	2.3240e-01	0.788721	1
TSNARE1	10	2.3283e-01	5.3026e-01	0.992321	5
MMADHC	10	2.3288e-01	5.3033e-01	0.992321	6
SUCO	10	2.3289e-01	5.3036e-01	0.992321	6
C7orf72	10	2.3296e-01	5.3044e-01	0.992344	5
TNIK	10	2.3302e-01	5.3055e-01	0.992401	5
PPEF2	10	2.3304e-01	5.3058e-01	0.992401	5
RASGEF1B	10	2.3314e-01	5.3072e-01	0.992562	6
HAPLN2	10	2.3317e-01	5.3076e-01	0.992562	5
sgRBAK-RBAKDN_7	1	2.3321e-01	2.3286e-01	0.788839	1
CNOT7	10	2.3328e-01	5.3092e-01	0.992719	6
CPED1	10	2.3331e-01	5.3097e-01	0.992719	6
RASSF7	10	2.3338e-01	5.3108e-01	0.992719	5
PRKCD	10	2.3342e-01	5.3113e-01	0.992719	3
CLIP2	10	2.3343e-01	5.3114e-01	0.992719	5
CYP2U1	10	2.3347e-01	5.3122e-01	0.992753	5
BCAR3	10	2.3361e-01	5.3143e-01	0.993051	3
RAPGEF3	10	2.3365e-01	5.3148e-01	0.993055	6
GAL	10	2.3380e-01	5.3169e-01	0.993254	4
TATDN1	10	2.3391e-01	5.3183e-01	0.993254	6
DMWD	10	2.3392e-01	5.3185e-01	0.993254	4
IGF1R	10	2.3399e-01	5.3195e-01	0.993254	1
SPRY1	10	2.3404e-01	5.3202e-01	0.993254	6
KRT13	10	2.3405e-01	5.3204e-01	0.993254	4
SYNE1	10	2.3408e-01	5.3207e-01	0.993254	5
FGF20	10	2.3408e-01	5.3208e-01	0.993254	5
GRID1	10	2.3411e-01	5.3212e-01	0.993254	5
SLC25A40	10	2.3412e-01	5.3214e-01	0.993254	5
ZC3H12B	10	2.3417e-01	5.3220e-01	0.993264	3
FAM205A	10	2.3430e-01	5.3240e-01	0.993546	4
APC2	10	2.3437e-01	5.3250e-01	0.993639	6
RBM19	10	2.3450e-01	5.3268e-01	0.993725	3
AQP8	10	2.3454e-01	5.3274e-01	0.993725	6
TGM3	10	2.3456e-01	5.3277e-01	0.993725	6
ERCC6L2	10	2.3458e-01	5.3278e-01	0.993725	6
sgKRTAP20-3_9	1	2.3461e-01	2.3425e-01	0.788857	1
AKR1C3	10	2.3462e-01	5.3285e-01	0.993725	6
S1PR4	10	2.3465e-01	5.3290e-01	0.993725	5
KLF13	10	2.3471e-01	5.3298e-01	0.993725	5
MAGEA10	10	2.3472e-01	5.3299e-01	0.993725	6
SERAC1	10	2.3473e-01	5.3301e-01	0.993725	4
PTGER1	10	2.3475e-01	5.3305e-01	0.993725	6
AKAP8	10	2.3482e-01	5.3315e-01	0.993749	6
GPR98	10	2.3489e-01	5.3324e-01	0.993749	5
sgZNF816-ZNF321P_3	1	2.3492e-01	2.3457e-01	0.789277	1
ATCAY	10	2.3494e-01	5.3332e-01	0.993749	2
sgKRTAP24-1_1	1	2.3503e-01	2.3469e-01	0.789277	1
CNR1	10	2.3510e-01	5.3354e-01	0.994064	6
PBDC1	10	2.3524e-01	5.3373e-01	0.994260	6
NPR1	10	2.3525e-01	5.3375e-01	0.994260	5
C6orf106	10	2.3529e-01	5.3379e-01	0.994260	6
SLC24A4	10	2.3538e-01	5.3393e-01	0.994315	3
ZNF507	10	2.3541e-01	5.3397e-01	0.994315	5
AR	10	2.3541e-01	5.3397e-01	0.994315	6
C11orf80	10	2.3546e-01	5.3405e-01	0.994366	5
LIMA1	10	2.3553e-01	5.3415e-01	0.994463	6
SSUH2	9	2.3556e-01	5.1539e-01	0.985358	4
TOPAZ1	10	2.3560e-01	5.3427e-01	0.994512	5
SELM	10	2.3561e-01	5.3429e-01	0.994512	5
TEX10	10	2.3564e-01	5.3433e-01	0.994512	1
RAB2A	10	2.3570e-01	5.3441e-01	0.994570	6
GGNBP2	10	2.3581e-01	5.3457e-01	0.994773	2
sgKRTAP13-3_4	1	2.3583e-01	2.3550e-01	0.789860	1
SLMO2	10	2.3599e-01	5.3483e-01	0.995009	1
sgKRTAP9-1_5	1	2.3601e-01	2.3568e-01	0.789915	1
SPRY3	10	2.3603e-01	5.3489e-01	0.995009	3
FLVCR1	10	2.3604e-01	5.3489e-01	0.995009	6
ANXA4	10	2.3609e-01	5.3495e-01	0.995009	4
SIRPD	10	2.3621e-01	5.3511e-01	0.995055	5
CHRNA1	10	2.3623e-01	5.3515e-01	0.995055	5
CNNM3	10	2.3625e-01	5.3518e-01	0.995055	2
TMIE	10	2.3631e-01	5.3526e-01	0.995117	6
ZNF48	10	2.3650e-01	5.3554e-01	0.995239	5
NFAM1	10	2.3651e-01	5.3555e-01	0.995239	6
OLA1	10	2.3651e-01	5.3555e-01	0.995239	3
KIAA1045	10	2.3653e-01	5.3558e-01	0.995239	3
LMBR1	10	2.3667e-01	5.3578e-01	0.995417	4
RAP2C	10	2.3683e-01	5.3603e-01	0.995425	5
NFKBIL1	10	2.3690e-01	5.3613e-01	0.995425	5
RELL1	10	2.3691e-01	5.3613e-01	0.995425	4
INPP5B	10	2.3691e-01	5.3614e-01	0.995425	6
GPRC5B	10	2.3700e-01	5.3628e-01	0.995585	6
PCDHGB3	10	2.3706e-01	5.3637e-01	0.995659	5
sgNKX2-1_4	1	2.3715e-01	2.3683e-01	0.790983	1
ENDOD1	10	2.3717e-01	5.3650e-01	0.995725	4
NABP1	10	2.3736e-01	5.3679e-01	0.996157	4
WSB1	10	2.3747e-01	5.3697e-01	0.996400	3
GEN1	10	2.3759e-01	5.3715e-01	0.996641	3
GMNN	10	2.3766e-01	5.3724e-01	0.996699	3
PDLIM3	10	2.3768e-01	5.3728e-01	0.996699	6
TGFBR1	10	2.3780e-01	5.3745e-01	0.996745	5
B4GALNT4	10	2.3787e-01	5.3755e-01	0.996745	4
ITFG3	10	2.3790e-01	5.3760e-01	0.996745	5
NCR2	10	2.3791e-01	5.3761e-01	0.996745	5
RIPK2	10	2.3803e-01	5.3777e-01	0.996947	5
AIRE	10	2.3811e-01	5.3790e-01	0.996956	6
RNF128	10	2.3813e-01	5.3792e-01	0.996956	6
ZNF621	10	2.3816e-01	5.3797e-01	0.996956	4
BBX	10	2.3816e-01	5.3798e-01	0.996956	5
sgPRR5-ARHGAP8_3	1	2.3821e-01	2.3792e-01	0.792179	1
CLDN23	10	2.3824e-01	5.3811e-01	0.997109	2
SLC22A23	10	2.3837e-01	5.3828e-01	0.997136	4
TMED7	10	2.3839e-01	5.3830e-01	0.997136	6
STK38	10	2.3844e-01	5.3838e-01	0.997136	3
PSEN2	10	2.3857e-01	5.3856e-01	0.997330	4
TVP23B	10	2.3859e-01	5.3858e-01	0.997330	6
sgEPPIN-WFDC6_10	1	2.3860e-01	2.3829e-01	0.792184	1
ANKRD55	10	2.3863e-01	5.3864e-01	0.997337	5
sgKRTAP19-1_10	1	2.3863e-01	2.3833e-01	0.792184	1
HAGH	10	2.3868e-01	5.3871e-01	0.997369	4
PRR19	10	2.3874e-01	5.3879e-01	0.997434	4
NPM1	10	2.3889e-01	5.3901e-01	0.997627	3
ARPP21	10	2.3891e-01	5.3904e-01	0.997627	6
HSD17B13	10	2.3892e-01	5.3905e-01	0.997627	6
C4orf3	10	2.3897e-01	5.3912e-01	0.997657	6
sgHLA-F_4	1	2.3903e-01	2.3873e-01	0.792237	1
ACBD5	10	2.3911e-01	5.3934e-01	0.997979	5
SLC9A2	10	2.3917e-01	5.3943e-01	0.998051	6
MGAT2	10	2.3921e-01	5.3949e-01	0.998060	3
ABHD16B	10	2.3929e-01	5.3958e-01	0.998126	5
EMP1	10	2.3932e-01	5.3963e-01	0.998126	4
TMEM213	10	2.3935e-01	5.3968e-01	0.998126	4
GGT7	10	2.3939e-01	5.3974e-01	0.998126	6
KCNV2	10	2.3945e-01	5.3981e-01	0.998126	6
B3GNTL1	10	2.3946e-01	5.3983e-01	0.998126	4
HIST1H3I	10	2.3958e-01	5.4000e-01	0.998208	4
ZNF766	10	2.3963e-01	5.4006e-01	0.998208	6
SLC6A5	10	2.3965e-01	5.4010e-01	0.998208	6
SPIRE2	10	2.3969e-01	5.4015e-01	0.998208	3
C1orf63	10	2.3971e-01	5.4017e-01	0.998208	6
CRKL	10	2.3974e-01	5.4023e-01	0.998212	4
ITGB3	10	2.3986e-01	5.4040e-01	0.998297	6
sgKRTAP20-1_3	1	2.3994e-01	2.3967e-01	0.793113	1
BOLL	10	2.4007e-01	5.4072e-01	0.998542	6
BAG2	10	2.4008e-01	5.4073e-01	0.998542	6
RPL17	9	2.4017e-01	5.2112e-01	0.987856	2
GRAMD1A	10	2.4018e-01	5.4088e-01	0.998542	5
SOCS4	10	2.4022e-01	5.4093e-01	0.998542	6
ZFHX2	10	2.4028e-01	5.4101e-01	0.998542	5
IGFBP2	10	2.4035e-01	5.4112e-01	0.998542	6
FAM63B	10	2.4036e-01	5.4114e-01	0.998542	4
sgKRTAP9-1_2	1	2.4037e-01	2.4010e-01	0.793412	1
MPEG1	10	2.4042e-01	5.4122e-01	0.998542	5
TSSK2	10	2.4048e-01	5.4131e-01	0.998542	5
EFNB3	10	2.4050e-01	5.4134e-01	0.998542	4
CFB	10	2.4054e-01	5.4140e-01	0.998542	6
IMPDH1	10	2.4056e-01	5.4143e-01	0.998542	5
FCRL6	10	2.4060e-01	5.4147e-01	0.998542	4
sgERVV-1_1	1	2.4068e-01	2.4040e-01	0.793422	1
UBOX5	10	2.4069e-01	5.4160e-01	0.998542	5
RNF166	10	2.4069e-01	5.4161e-01	0.998542	6
ARFGAP3	10	2.4071e-01	5.4163e-01	0.998542	5
ADAMDEC1	10	2.4071e-01	5.4164e-01	0.998542	4
PRMT6	10	2.4073e-01	5.4165e-01	0.998542	5
PCNXL2	10	2.4075e-01	5.4168e-01	0.998542	4
SIRPB2	10	2.4078e-01	5.4172e-01	0.998542	5
CD7	10	2.4079e-01	5.4174e-01	0.998542	5
CCDC8	10	2.4089e-01	5.4190e-01	0.998574	6
GLYATL2	10	2.4092e-01	5.4193e-01	0.998574	5
RASL10A	10	2.4096e-01	5.4199e-01	0.998574	6
ANO7	10	2.4096e-01	5.4200e-01	0.998574	3
NEK2	10	2.4105e-01	5.4212e-01	0.998613	2
CDHR3	10	2.4126e-01	5.4243e-01	0.999094	5
FASTKD2	10	2.4135e-01	5.4257e-01	0.999183	3
CHKB	10	2.4135e-01	5.4258e-01	0.999183	5
FAM159A	10	2.4153e-01	5.4284e-01	0.999427	4
ASIC4	10	2.4156e-01	5.4287e-01	0.999427	5
CEACAM8	10	2.4156e-01	5.4288e-01	0.999427	6
DEF6	10	2.4166e-01	5.4304e-01	0.999427	3
NEK3	10	2.4171e-01	5.4309e-01	0.999427	6
SDR16C5	10	2.4171e-01	5.4310e-01	0.999427	5
SLC43A1	10	2.4172e-01	5.4311e-01	0.999427	6
NKIRAS2	10	2.4173e-01	5.4313e-01	0.999427	3
CLCA1	10	2.4178e-01	5.4321e-01	0.999427	3
C5orf48	10	2.4182e-01	5.4327e-01	0.999427	6
C10orf111	10	2.4184e-01	5.4330e-01	0.999427	5
GPR3	10	2.4190e-01	5.4338e-01	0.999427	4
DCAF11	10	2.4196e-01	5.4347e-01	0.999427	4
FGB	10	2.4196e-01	5.4347e-01	0.999427	6
RNF181	10	2.4204e-01	5.4359e-01	0.999547	5
SLC17A8	10	2.4207e-01	5.4364e-01	0.999549	6
C8orf44	10	2.4212e-01	5.4371e-01	0.999578	5
AXDND1	10	2.4217e-01	5.4378e-01	0.999617	6
DPCR1	10	2.4222e-01	5.4385e-01	0.999642	6
TNXB	10	2.4231e-01	5.4399e-01	0.999733	5
MGAT4A	10	2.4232e-01	5.4400e-01	0.999733	4
TNNT2	10	2.4252e-01	5.4426e-01	1.000000	4
FTL	10	2.4265e-01	5.4446e-01	1.000000	4
CIB3	10	2.4268e-01	5.4451e-01	1.000000	5
C1orf173	10	2.4273e-01	5.4457e-01	1.000000	6
CXorf48	10	2.4274e-01	5.4459e-01	1.000000	6
COX7B	10	2.4286e-01	5.4476e-01	1.000000	2
FMO5	10	2.4286e-01	5.4476e-01	1.000000	3
FAM206A	10	2.4288e-01	5.4478e-01	1.000000	5
MSH5	10	2.4290e-01	5.4482e-01	1.000000	4
sgKRTAP3-3_4	1	2.4299e-01	2.4269e-01	0.795769	1
ATRX	10	2.4303e-01	5.4501e-01	1.000000	3
C3orf30	10	2.4312e-01	5.4512e-01	1.000000	5
sgKRTAP10-5_5	1	2.4316e-01	2.4286e-01	0.795769	1
sgKRTAP15-1_1	1	2.4319e-01	2.4290e-01	0.795769	1
CPN1	10	2.4324e-01	5.4530e-01	1.000000	5
CCDC142	10	2.4338e-01	5.4549e-01	1.000000	3
CTNND1	10	2.4339e-01	5.4550e-01	1.000000	6
STAT5A	10	2.4340e-01	5.4552e-01	1.000000	6
KLLN	10	2.4345e-01	5.4560e-01	1.000000	6
PFKL	10	2.4351e-01	5.4569e-01	1.000000	3
NANOS1	10	2.4355e-01	5.4575e-01	1.000000	3
LRP6	10	2.4358e-01	5.4580e-01	1.000000	6
RBM3	10	2.4365e-01	5.4589e-01	1.000000	6
CHST9	10	2.4366e-01	5.4591e-01	1.000000	5
NOVA2	10	2.4367e-01	5.4592e-01	1.000000	6
RBPMS	10	2.4376e-01	5.4605e-01	1.000000	3
SIGLEC15	10	2.4376e-01	5.4606e-01	1.000000	5
BCL9	10	2.4383e-01	5.4614e-01	1.000000	4
APOBEC4	10	2.4385e-01	5.4617e-01	1.000000	3
DENND2D	10	2.4394e-01	5.4630e-01	1.000000	5
CLSTN1	10	2.4399e-01	5.4638e-01	1.000000	5
SERHL2	10	2.4404e-01	5.4645e-01	1.000000	4
RIMKLB	10	2.4413e-01	5.4657e-01	1.000000	5
CD302	10	2.4414e-01	5.4658e-01	1.000000	6
MAOB	10	2.4431e-01	5.4682e-01	1.000000	5
IFITM2	10	2.4445e-01	5.4700e-01	1.000000	4
C15orf41	10	2.4449e-01	5.4705e-01	1.000000	2
TEKT3	10	2.4452e-01	5.4710e-01	1.000000	5
TSPAN15	10	2.4452e-01	5.4710e-01	1.000000	6
DCLRE1C	10	2.4454e-01	5.4714e-01	1.000000	5
LAMC2	10	2.4455e-01	5.4714e-01	1.000000	5
PDGFRL	10	2.4477e-01	5.4746e-01	1.000000	6
SLC45A1	10	2.4482e-01	5.4752e-01	1.000000	5
SLC12A4	10	2.4483e-01	5.4754e-01	1.000000	4
SLC8A3	10	2.4483e-01	5.4754e-01	1.000000	3
sgKRTAP19-6_9	1	2.4484e-01	2.4458e-01	0.798459	1
RNF213	10	2.4485e-01	5.4756e-01	1.000000	5
CUBN	10	2.4486e-01	5.4759e-01	1.000000	6
MRPL13	10	2.4492e-01	5.4768e-01	1.000000	2
OSBP2	10	2.4493e-01	5.4769e-01	1.000000	6
KCTD13	10	2.4499e-01	5.4779e-01	1.000000	5
sgHLA-DQA1_4	1	2.4513e-01	2.4487e-01	0.798967	1
NUCKS1	10	2.4517e-01	5.4805e-01	1.000000	5
DUSP4	10	2.4517e-01	5.4805e-01	1.000000	6
DPEP2	10	2.4518e-01	5.4806e-01	1.000000	6
KIAA0895	10	2.4522e-01	5.4812e-01	1.000000	5
ZNF124	10	2.4529e-01	5.4820e-01	1.000000	5
BCKDK	10	2.4532e-01	5.4825e-01	1.000000	5
RAD51AP1	10	2.4538e-01	5.4833e-01	1.000000	5
AKT1S1	10	2.4540e-01	5.4835e-01	1.000000	5
PLEKHG4	10	2.4545e-01	5.4843e-01	1.000000	3
sgKRTAP19-8_1	1	2.4546e-01	2.4520e-01	0.799395	1
IFI44L	10	2.4555e-01	5.4855e-01	1.000000	6
DMRTB1	10	2.4558e-01	5.4860e-01	1.000000	6
ANGPTL7	10	2.4562e-01	5.4865e-01	1.000000	2
SHISA5	10	2.4565e-01	5.4871e-01	1.000000	5
RAD9B	10	2.4567e-01	5.4873e-01	1.000000	4
SALL3	10	2.4569e-01	5.4877e-01	1.000000	3
HIST1H2BM	10	2.4573e-01	5.4880e-01	1.000000	5
ECI1	9	2.4575e-01	5.2812e-01	0.990984	5
GLOD4	10	2.4586e-01	5.4897e-01	1.000000	6
NOXA1	10	2.4587e-01	5.4899e-01	1.000000	3
RASSF2	10	2.4615e-01	5.4939e-01	1.000000	6
TEX19	10	2.4619e-01	5.4944e-01	1.000000	5
BTN3A3	10	2.4627e-01	5.4956e-01	1.000000	5
CCIN	10	2.4629e-01	5.4959e-01	1.000000	6
DESI2	10	2.4629e-01	5.4960e-01	1.000000	5
sgKRTAP10-8_9	1	2.4636e-01	2.4605e-01	0.799764	1
C1orf65	10	2.4640e-01	5.4972e-01	1.000000	5
C16orf13	10	2.4642e-01	5.4975e-01	1.000000	6
PTK2B	10	2.4642e-01	5.4976e-01	1.000000	3
FOXRED2	10	2.4647e-01	5.4983e-01	1.000000	4
USP17L2	10	2.4651e-01	5.4988e-01	1.000000	2
SULT2A1	10	2.4668e-01	5.5011e-01	1.000000	6
KIF22	10	2.4677e-01	5.5024e-01	1.000000	5
MYO1E	10	2.4679e-01	5.5027e-01	1.000000	5
NCOR1	10	2.4679e-01	5.5027e-01	1.000000	6
BTG1	10	2.4683e-01	5.5033e-01	1.000000	6
IGFBPL1	10	2.4687e-01	5.5039e-01	1.000000	6
DSPP	10	2.4689e-01	5.5042e-01	1.000000	5
TPD52	10	2.4689e-01	5.5043e-01	1.000000	2
IMPG2	10	2.4694e-01	5.5050e-01	1.000000	4
NAA60	10	2.4698e-01	5.5055e-01	1.000000	3
TIMM10B	10	2.4702e-01	5.5061e-01	1.000000	5
FTH1	10	2.4706e-01	5.5066e-01	1.000000	3
sgKRTAP1-3_1	1	2.4712e-01	2.4686e-01	0.800551	1
SLCO1A2	10	2.4718e-01	5.5083e-01	1.000000	6
AFF1	10	2.4720e-01	5.5086e-01	1.000000	4
TRIM23	10	2.4725e-01	5.5093e-01	1.000000	6
EXD2	10	2.4727e-01	5.5097e-01	1.000000	6
GPHA2	10	2.4734e-01	5.5105e-01	1.000000	5
DUOX2	10	2.4737e-01	5.5109e-01	1.000000	6
