group_id	items_in_group	lo_value	p	FDR	goodsgrna
EAPP	10	3.8989e-01	6.6118e-01	1.000000	3
GGTLC1	10	3.8996e-01	6.6124e-01	1.000000	4
FAM181A	10	3.9012e-01	6.6139e-01	1.000000	3
THSD4	10	3.9012e-01	6.6139e-01	1.000000	3
DCTN4	10	3.9014e-01	6.6140e-01	1.000000	3
sgKRTAP20-1_8	1	3.9018e-01	3.9026e-01	0.938063	0
LCOR	10	3.9032e-01	6.6155e-01	1.000000	3
C11orf84	10	3.9039e-01	6.6162e-01	1.000000	4
PLSCR3	10	3.9050e-01	6.6172e-01	1.000000	3
IFNLR1	10	3.9057e-01	6.6177e-01	1.000000	3
RORC	9	3.9061e-01	6.5410e-01	1.000000	3
FAM19A5	10	3.9062e-01	6.6183e-01	1.000000	4
CERS4	10	3.9063e-01	6.6183e-01	1.000000	3
SWT1	10	3.9070e-01	6.6189e-01	1.000000	4
sgKRTAP10-8_3	1	3.9070e-01	3.9077e-01	0.938063	0
ZNF831	10	3.9088e-01	6.6206e-01	1.000000	3
SESN1	10	3.9100e-01	6.6215e-01	1.000000	3
SLC35A1	9	3.9100e-01	6.5449e-01	1.000000	4
CBLN3	10	3.9103e-01	6.6217e-01	1.000000	3
sgKRTAP21-2_2	1	3.9105e-01	3.9113e-01	0.938063	0
RUSC2	9	3.9108e-01	6.5457e-01	1.000000	2
LPPR4	10	3.9117e-01	6.6230e-01	1.000000	3
METTL10	10	3.9122e-01	6.6234e-01	1.000000	3
PPAP2A	10	3.9124e-01	6.6236e-01	1.000000	4
GSTA2	10	3.9124e-01	6.6236e-01	1.000000	4
sgKRTAP4-2_2	1	3.9127e-01	3.9135e-01	0.938063	0
AICDA	10	3.9145e-01	6.6255e-01	1.000000	4
sgHLA-DQA2_7	1	3.9151e-01	3.9159e-01	0.938063	0
CLDN14	10	3.9152e-01	6.6260e-01	1.000000	4
HSPA13	10	3.9152e-01	6.6260e-01	1.000000	4
SFMBT1	10	3.9158e-01	6.6266e-01	1.000000	2
DENND2C	10	3.9170e-01	6.6277e-01	1.000000	3
CLEC14A	10	3.9173e-01	6.6280e-01	1.000000	4
ANO1	10	3.9173e-01	6.6280e-01	1.000000	4
ZNF362	10	3.9173e-01	6.6280e-01	1.000000	4
C2CD4C	10	3.9187e-01	6.6291e-01	1.000000	4
sgHLA-DQA2_1	1	3.9187e-01	3.9195e-01	0.938063	0
BRICD5	10	3.9202e-01	6.6303e-01	1.000000	4
FIGNL1	10	3.9206e-01	6.6307e-01	1.000000	3
RNF112	10	3.9208e-01	6.6309e-01	1.000000	1
STT3A	10	3.9234e-01	6.6330e-01	1.000000	3
NEUROD6	10	3.9237e-01	6.6332e-01	1.000000	3
MDGA1	10	3.9237e-01	6.6332e-01	1.000000	3
FFAR4	10	3.9243e-01	6.6338e-01	1.000000	4
CELA3B	10	3.9248e-01	6.6343e-01	1.000000	3
FBXO4	10	3.9249e-01	6.6343e-01	1.000000	4
RHBDD3	10	3.9257e-01	6.6351e-01	1.000000	3
PINLYP	10	3.9283e-01	6.6373e-01	1.000000	4
RIT1	10	3.9294e-01	6.6382e-01	1.000000	4
sgPTGES3L-AARSD1_4	1	3.9309e-01	3.9318e-01	0.938312	0
CR1	10	3.9312e-01	6.6399e-01	1.000000	4
P2RY14	10	3.9312e-01	6.6399e-01	1.000000	2
GLT8D2	10	3.9313e-01	6.6399e-01	1.000000	4
TRMT13	10	3.9313e-01	6.6399e-01	1.000000	4
SNX22	10	3.9325e-01	6.6410e-01	1.000000	4
ARMC2	10	3.9325e-01	6.6410e-01	1.000000	4
PCDHA13	10	3.9340e-01	6.6423e-01	1.000000	3
PCDHA8	10	3.9340e-01	6.6423e-01	1.000000	3
PCDHA7	10	3.9340e-01	6.6423e-01	1.000000	3
STX17	10	3.9346e-01	6.6428e-01	1.000000	4
HEG1	10	3.9351e-01	6.6432e-01	1.000000	1
CORO1C	10	3.9351e-01	6.6432e-01	1.000000	2
DYRK3	10	3.9362e-01	6.6440e-01	1.000000	2
ACOT6	10	3.9365e-01	6.6443e-01	1.000000	3
SLC17A1	10	3.9374e-01	6.6450e-01	1.000000	4
SLC25A20	9	3.9379e-01	6.5722e-01	1.000000	4
ACTR1B	10	3.9380e-01	6.6456e-01	1.000000	3
MIEN1	10	3.9382e-01	6.6457e-01	1.000000	3
CYP2D6	10	3.9386e-01	6.6460e-01	1.000000	3
SH2D3A	10	3.9388e-01	6.6461e-01	1.000000	4
CD3EAP	10	3.9393e-01	6.6466e-01	1.000000	2
ZNF559	10	3.9404e-01	6.6476e-01	1.000000	2
sgNKX6-1_10	1	3.9413e-01	3.9423e-01	0.939003	0
CD2	10	3.9431e-01	6.6498e-01	1.000000	4
sgKRTAP4-11_6	1	3.9441e-01	3.9452e-01	0.939121	0
LBH	10	3.9460e-01	6.6522e-01	1.000000	3
POFUT2	9	3.9475e-01	6.5815e-01	1.000000	4
ZC3H6	10	3.9478e-01	6.6538e-01	1.000000	4
ABCB9	10	3.9484e-01	6.6543e-01	1.000000	2
SNAPC3	10	3.9493e-01	6.6551e-01	1.000000	1
GALR3	10	3.9499e-01	6.6556e-01	1.000000	4
XCL1	10	3.9514e-01	6.6569e-01	1.000000	4
BRD1	10	3.9527e-01	6.6580e-01	1.000000	3
SLC13A5	10	3.9536e-01	6.6587e-01	1.000000	4
UBE2Z	10	3.9556e-01	6.6606e-01	1.000000	2
STAT1	10	3.9569e-01	6.6616e-01	1.000000	3
sgKRTAP21-1_3	1	3.9574e-01	3.9588e-01	0.940435	0
PIGG	10	3.9581e-01	6.6625e-01	1.000000	4
ACE	10	3.9585e-01	6.6628e-01	1.000000	4
APOE	9	3.9589e-01	6.5927e-01	1.000000	3
MTHFD1	10	3.9590e-01	6.6633e-01	1.000000	2
C19orf54	10	3.9594e-01	6.6637e-01	1.000000	2
MRI1	10	3.9594e-01	6.6637e-01	1.000000	4
DAZAP1	10	3.9603e-01	6.6644e-01	1.000000	3
VASH2	10	3.9603e-01	6.6644e-01	1.000000	4
sgKRTAP13-1_2	1	3.9605e-01	3.9618e-01	0.940435	0
DNTT	10	3.9606e-01	6.6647e-01	1.000000	2
C3orf38	10	3.9617e-01	6.6657e-01	1.000000	4
CARM1	10	3.9641e-01	6.6678e-01	1.000000	3
MLLT1	10	3.9666e-01	6.6699e-01	1.000000	2
sgKRTAP9-6_5	1	3.9670e-01	3.9684e-01	0.940997	0
ZNF479	10	3.9683e-01	6.6716e-01	1.000000	2
KIAA1432	10	3.9685e-01	6.6718e-01	1.000000	3
ZP2	10	3.9697e-01	6.6729e-01	1.000000	4
ZNF284	10	3.9713e-01	6.6743e-01	1.000000	1
ANXA13	10	3.9715e-01	6.6745e-01	1.000000	4
HMGCL	10	3.9715e-01	6.6745e-01	1.000000	4
sgTNFSF12-TNFSF13_10	1	3.9731e-01	3.9747e-01	0.941718	0
LZIC	10	3.9733e-01	6.6761e-01	1.000000	4
sgKRTAP3-3_7	1	3.9743e-01	3.9759e-01	0.941718	0
sgCOMMD3-BMI1_3	1	3.9763e-01	3.9777e-01	0.941718	0
LRRN4CL	10	3.9771e-01	6.6792e-01	1.000000	4
RPL30	10	3.9771e-01	6.6793e-01	1.000000	2
sgHLA-DQB1_5	1	3.9778e-01	3.9792e-01	0.941835	0
NDST4	10	3.9785e-01	6.6802e-01	1.000000	4
CETN2	10	3.9797e-01	6.6814e-01	1.000000	4
TUBB1	10	3.9812e-01	6.6827e-01	1.000000	2
ADAM15	10	3.9819e-01	6.6833e-01	1.000000	2
LDLRAD2	10	3.9826e-01	6.6840e-01	1.000000	4
UBA7	10	3.9827e-01	6.6841e-01	1.000000	3
CSPP1	9	3.9829e-01	6.6164e-01	1.000000	2
RPS4Y1	10	3.9847e-01	6.6857e-01	1.000000	4
HIAT1	10	3.9858e-01	6.6867e-01	1.000000	4
SAR1A	10	3.9870e-01	6.6876e-01	1.000000	2
PHKG2	10	3.9880e-01	6.6885e-01	1.000000	4
CACNG6	10	3.9880e-01	6.6885e-01	1.000000	4
PCDHGA12	10	3.9881e-01	6.6885e-01	1.000000	3
sgKRTAP13-2_1	1	3.9888e-01	3.9898e-01	0.941865	0
NFAM1	10	3.9904e-01	6.6906e-01	1.000000	4
KLF17	10	3.9904e-01	6.6906e-01	1.000000	4
AEN	9	3.9916e-01	6.6252e-01	1.000000	3
CUEDC2	9	3.9935e-01	6.6271e-01	1.000000	4
C2orf47	10	3.9940e-01	6.6938e-01	1.000000	3
EXOG	10	3.9943e-01	6.6941e-01	1.000000	4
FSCB	10	3.9944e-01	6.6942e-01	1.000000	3
PSPH	10	3.9948e-01	6.6945e-01	1.000000	4
PDS5A	9	3.9956e-01	6.6291e-01	1.000000	3
NDUFB2	9	3.9966e-01	6.6300e-01	1.000000	4
SRXN1	10	3.9986e-01	6.6978e-01	1.000000	4
GPR176	9	3.9986e-01	6.6322e-01	1.000000	2
ZIC3	10	3.9988e-01	6.6980e-01	1.000000	3
TRMT1L	10	4.0007e-01	6.6997e-01	1.000000	4
IER5	9	4.0008e-01	6.6343e-01	1.000000	3
TRIM44	9	4.0016e-01	6.6352e-01	1.000000	2
sgPALM2-AKAP2_9	1	4.0021e-01	4.0031e-01	0.941865	0
ACTG2	10	4.0032e-01	6.7016e-01	1.000000	2
sgKRTAP19-2_5	1	4.0033e-01	4.0042e-01	0.941865	0
KLF1	10	4.0040e-01	6.7023e-01	1.000000	4
sgKRTAP17-1_10	1	4.0048e-01	4.0056e-01	0.941865	0
CACNA2D4	10	4.0053e-01	6.7034e-01	1.000000	4
L2HGDH	10	4.0058e-01	6.7037e-01	1.000000	4
KCNAB3	10	4.0060e-01	6.7040e-01	1.000000	4
UBQLN2	10	4.0066e-01	6.7046e-01	1.000000	4
GSX2	10	4.0066e-01	6.7046e-01	1.000000	4
IKBKG	10	4.0066e-01	6.7046e-01	1.000000	4
WRB	10	4.0081e-01	6.7059e-01	1.000000	3
sgKRTAP1-5_8	1	4.0099e-01	4.0106e-01	0.942692	0
MEI1	10	4.0109e-01	6.7082e-01	1.000000	4
SPTSSB	10	4.0115e-01	6.7088e-01	1.000000	4
CCNL1	10	4.0140e-01	6.7108e-01	1.000000	4
sgKRTAP10-8_1	1	4.0149e-01	4.0158e-01	0.943569	0
C15orf65	9	4.0156e-01	6.6494e-01	1.000000	4
PTPN9	10	4.0157e-01	6.7122e-01	1.000000	4
LHX6	10	4.0164e-01	6.7129e-01	1.000000	4
UNC13C	10	4.0177e-01	6.7140e-01	1.000000	4
CNPY2	10	4.0194e-01	6.7154e-01	1.000000	4
DLGAP1	10	4.0212e-01	6.7170e-01	1.000000	3
LRRC1	10	4.0236e-01	6.7193e-01	1.000000	4
sgERVV-2_9	1	4.0238e-01	4.0248e-01	0.944686	0
TM4SF20	10	4.0240e-01	6.7196e-01	1.000000	2
YLPM1	10	4.0240e-01	6.7196e-01	1.000000	3
UBE2Q1	10	4.0240e-01	6.7196e-01	1.000000	2
TXNDC17	10	4.0240e-01	6.7196e-01	1.000000	2
TPI1	10	4.0240e-01	6.7196e-01	1.000000	1
WDYHV1	10	4.0240e-01	6.7196e-01	1.000000	4
TMEM161A	10	4.0240e-01	6.7196e-01	1.000000	2
WDR73	10	4.0240e-01	6.7196e-01	1.000000	2
ZFYVE27	10	4.0240e-01	6.7196e-01	1.000000	2
AGRN	10	4.0240e-01	6.7196e-01	1.000000	2
AP3D1	10	4.0240e-01	6.7196e-01	1.000000	2
AGBL4	10	4.0240e-01	6.7196e-01	1.000000	3
ADCY6	10	4.0240e-01	6.7196e-01	1.000000	2
BRI3BP	10	4.0240e-01	6.7196e-01	1.000000	3
CGREF1	10	4.0240e-01	6.7196e-01	1.000000	3
ATP6V0D1	10	4.0240e-01	6.7196e-01	1.000000	1
BICD2	10	4.0240e-01	6.7196e-01	1.000000	2
TFPT	10	4.0240e-01	6.7196e-01	1.000000	4
EIF3CL	10	4.0240e-01	6.7196e-01	1.000000	1
HIF3A	10	4.0240e-01	6.7196e-01	1.000000	3
PRKD1	10	4.0240e-01	6.7196e-01	1.000000	3
SH3GL1	10	4.0240e-01	6.7196e-01	1.000000	1
REC8	10	4.0240e-01	6.7196e-01	1.000000	2
NDUFC1	10	4.0240e-01	6.7196e-01	1.000000	1
MBD2	10	4.0240e-01	6.7196e-01	1.000000	3
PBK	10	4.0240e-01	6.7196e-01	1.000000	3
HNRNPA1	10	4.0240e-01	6.7196e-01	1.000000	3
PGK1	10	4.0240e-01	6.7196e-01	1.000000	3
SLC30A9	10	4.0240e-01	6.7196e-01	1.000000	1
CYP8B1	10	4.0240e-01	6.7196e-01	1.000000	3
DNMT1	10	4.0240e-01	6.7196e-01	1.000000	1
SOX5	10	4.0240e-01	6.7196e-01	1.000000	3
SSB	10	4.0240e-01	6.7196e-01	1.000000	2
SRSF6	10	4.0240e-01	6.7196e-01	1.000000	3
EIF3C	10	4.0240e-01	6.7196e-01	1.000000	1
DUSP12	10	4.0240e-01	6.7196e-01	1.000000	2
SMARCC1	10	4.0240e-01	6.7196e-01	1.000000	2
sgKRTAP3-1_4	1	4.0249e-01	4.0261e-01	0.944866	0
TBC1D23	10	4.0262e-01	6.7214e-01	1.000000	4
RRH	10	4.0274e-01	6.7225e-01	1.000000	3
FBXL12	10	4.0274e-01	6.7225e-01	1.000000	3
FAM216A	10	4.0274e-01	6.7225e-01	1.000000	4
RXRB	10	4.0274e-01	6.7225e-01	1.000000	3
TMEM25	10	4.0274e-01	6.7225e-01	1.000000	3
KDELR1	10	4.0278e-01	6.7227e-01	1.000000	4
PCDHGC5	10	4.0285e-01	6.7234e-01	1.000000	4
ARHGEF2	9	4.0298e-01	6.6631e-01	1.000000	3
PADI4	10	4.0301e-01	6.7248e-01	1.000000	4
sgNKX3-2_3	1	4.0324e-01	4.0337e-01	0.945377	0
SOGA1	10	4.0328e-01	6.7271e-01	1.000000	4
FYCO1	10	4.0331e-01	6.7273e-01	1.000000	4
sgERVV-1_1	1	4.0340e-01	4.0353e-01	0.945377	0
sgHLA-DRB5_9	1	4.0345e-01	4.0359e-01	0.945377	0
ZNF121	10	4.0346e-01	6.7287e-01	1.000000	2
TOMM7	10	4.0354e-01	6.7293e-01	1.000000	3
SKIL	10	4.0359e-01	6.7296e-01	1.000000	4
ROBO3	10	4.0373e-01	6.7308e-01	1.000000	4
sgKRTAP5-11_7	1	4.0382e-01	4.0395e-01	0.945536	0
PLEKHA4	10	4.0397e-01	6.7328e-01	1.000000	4
DEPDC1B	9	4.0420e-01	6.6752e-01	1.000000	1
LGALSL	10	4.0427e-01	6.7355e-01	1.000000	3
DEFB134	8	4.0435e-01	6.4613e-01	1.000000	3
DEK	10	4.0451e-01	6.7377e-01	1.000000	4
TGIF1	10	4.0461e-01	6.7383e-01	1.000000	4
LMF2	10	4.0482e-01	6.7400e-01	1.000000	4
DPPA5	10	4.0503e-01	6.7417e-01	1.000000	2
PPP2R2B	10	4.0504e-01	6.7418e-01	1.000000	4
LYSMD4	10	4.0510e-01	6.7423e-01	1.000000	4
LCT	10	4.0517e-01	6.7430e-01	1.000000	2
NUTM2D	10	4.0526e-01	6.7437e-01	1.000000	2
MYOCD	10	4.0529e-01	6.7440e-01	1.000000	3
CXCL9	10	4.0531e-01	6.7441e-01	1.000000	3
BRD7	9	4.0532e-01	6.6861e-01	1.000000	2
HSPB2	10	4.0542e-01	6.7451e-01	1.000000	2
CD33	9	4.0556e-01	6.6887e-01	1.000000	3
ENTPD8	10	4.0557e-01	6.7463e-01	1.000000	2
ZNF100	10	4.0566e-01	6.7470e-01	1.000000	4
TRIM22	10	4.0577e-01	6.7479e-01	1.000000	4
TRIM14	10	4.0578e-01	6.7481e-01	1.000000	4
FAIM3	9	4.0586e-01	6.6915e-01	1.000000	2
LECT1	10	4.0602e-01	6.7501e-01	1.000000	4
FAM177A1	10	4.0609e-01	6.7508e-01	1.000000	3
C11orf86	10	4.0615e-01	6.7513e-01	1.000000	2
sgANKHD1-EIF4EBP3_8	1	4.0616e-01	4.0633e-01	0.947169	0
LPHN3	10	4.0630e-01	6.7526e-01	1.000000	4
C2orf82	9	4.0641e-01	6.6971e-01	1.000000	4
SMARCE1	10	4.0650e-01	6.7544e-01	1.000000	2
MICALL2	9	4.0651e-01	6.6982e-01	1.000000	2
TMEM161B	10	4.0660e-01	6.7553e-01	1.000000	2
KIAA2022	10	4.0663e-01	6.7556e-01	1.000000	2
C11orf65	10	4.0690e-01	6.7581e-01	1.000000	3
WDPCP	10	4.0691e-01	6.7582e-01	1.000000	4
SEPT10	10	4.0700e-01	6.7589e-01	1.000000	4
TRIM33	10	4.0709e-01	6.7596e-01	1.000000	3
RAB38	10	4.0724e-01	6.7610e-01	1.000000	4
C11orf57	10	4.0745e-01	6.7627e-01	1.000000	1
DGKZ	10	4.0746e-01	6.7628e-01	1.000000	4
APITD1	10	4.0746e-01	6.7628e-01	1.000000	3
DDX59	10	4.0764e-01	6.7643e-01	1.000000	1
DSC3	10	4.0767e-01	6.7645e-01	1.000000	2
MYT1L	10	4.0769e-01	6.7648e-01	1.000000	3
SEMA4F	10	4.0773e-01	6.7650e-01	1.000000	4
TRIM68	10	4.0777e-01	6.7653e-01	1.000000	2
SLC25A22	10	4.0778e-01	6.7654e-01	1.000000	4
WDR34	10	4.0788e-01	6.7663e-01	1.000000	4
C1orf204	10	4.0790e-01	6.7665e-01	1.000000	4
SMIM12	9	4.0797e-01	6.7120e-01	1.000000	4
FZD6	10	4.0804e-01	6.7675e-01	1.000000	4
EIF1B	10	4.0804e-01	6.7676e-01	1.000000	4
NME4	10	4.0812e-01	6.7682e-01	1.000000	4
FBXL7	9	4.0813e-01	6.7137e-01	1.000000	3
SLC23A1	10	4.0821e-01	6.7690e-01	1.000000	3
DAZ2	10	4.0822e-01	6.7691e-01	1.000000	4
DAZ1	10	4.0822e-01	6.7691e-01	1.000000	4
DAZ3	10	4.0822e-01	6.7691e-01	1.000000	4
DAZ4	10	4.0822e-01	6.7691e-01	1.000000	4
CEP63	10	4.0825e-01	6.7693e-01	1.000000	3
sgKRTAP10-9_6	1	4.0832e-01	4.0845e-01	0.948125	0
sgNKX6-2_3	1	4.0851e-01	4.0865e-01	0.948125	0
C14orf166B	10	4.0853e-01	6.7716e-01	1.000000	3
DCDC2B	10	4.0854e-01	6.7717e-01	1.000000	3
STEAP1	10	4.0861e-01	6.7723e-01	1.000000	4
ORM1	10	4.0865e-01	6.7726e-01	1.000000	4
ITPR1	10	4.0874e-01	6.7734e-01	1.000000	4
GPR20	10	4.0874e-01	6.7734e-01	1.000000	4
ZNF133	10	4.0892e-01	6.7750e-01	1.000000	3
FAM154A	10	4.0893e-01	6.7751e-01	1.000000	4
RBBP9	10	4.0903e-01	6.7760e-01	1.000000	3
ZNF878	10	4.0913e-01	6.7769e-01	1.000000	4
sgKRTAP19-5_10	1	4.0920e-01	4.0931e-01	0.948181	0
SPOCK1	10	4.0924e-01	6.7777e-01	1.000000	4
GON4L	10	4.0934e-01	6.7784e-01	1.000000	2
TTN	10	4.0954e-01	6.7801e-01	1.000000	4
C9orf57	9	4.0961e-01	6.7280e-01	1.000000	4
CDK12	10	4.0980e-01	6.7824e-01	1.000000	3
FOXO3	10	4.0984e-01	6.7827e-01	1.000000	3
NDUFA9	10	4.0991e-01	6.7832e-01	1.000000	2
PLK4	10	4.0991e-01	6.7832e-01	1.000000	1
CLDN11	10	4.0991e-01	6.7832e-01	1.000000	4
THEM4	10	4.0991e-01	6.7832e-01	1.000000	4
FBXO42	10	4.0993e-01	6.7834e-01	1.000000	3
SFR1	10	4.1015e-01	6.7853e-01	1.000000	2
USP54	10	4.1015e-01	6.7853e-01	1.000000	2
FAM13B	10	4.1021e-01	6.7858e-01	1.000000	4
sgHLA-A_10	1	4.1022e-01	4.1034e-01	0.949274	0
CRYL1	10	4.1027e-01	6.7863e-01	1.000000	4
HVCN1	10	4.1044e-01	6.7878e-01	1.000000	3
sgKRTAP23-1_10	1	4.1045e-01	4.1059e-01	0.949541	0
SLC3A1	9	4.1050e-01	6.7367e-01	1.000000	2
MCM9	10	4.1052e-01	6.7886e-01	1.000000	4
CT45A4	10	4.1060e-01	6.7892e-01	1.000000	1
CT45A6	10	4.1060e-01	6.7892e-01	1.000000	1
KCNK13	10	4.1072e-01	6.7901e-01	1.000000	3
TAS2R31	10	4.1077e-01	6.7906e-01	1.000000	2
LCE4A	10	4.1081e-01	6.7908e-01	1.000000	4
FLVCR1	9	4.1093e-01	6.7410e-01	1.000000	4
PRKACG	10	4.1094e-01	6.7921e-01	1.000000	3
SPAM1	10	4.1106e-01	6.7931e-01	1.000000	2
sgKRTAP9-7_1	1	4.1108e-01	4.1122e-01	0.949541	0
CCRN4L	10	4.1112e-01	6.7935e-01	1.000000	4
sgZNF816-ZNF321P_3	1	4.1114e-01	4.1128e-01	0.949541	0
ARRDC1	10	4.1117e-01	6.7940e-01	1.000000	2
CASP14	10	4.1117e-01	6.7940e-01	1.000000	1
KIAA1644	10	4.1124e-01	6.7947e-01	1.000000	4
C1orf35	10	4.1158e-01	6.7976e-01	1.000000	3
MAGEA2B	10	4.1158e-01	6.7976e-01	1.000000	1
MAGEA2	10	4.1158e-01	6.7976e-01	1.000000	1
FGFR1OP2	10	4.1174e-01	6.7990e-01	1.000000	2
SHCBP1	10	4.1194e-01	6.8008e-01	1.000000	4
AKAP5	10	4.1196e-01	6.8010e-01	1.000000	2
URAD	10	4.1214e-01	6.8025e-01	1.000000	3
PTPRA	10	4.1229e-01	6.8037e-01	1.000000	4
H3F3C	10	4.1230e-01	6.8039e-01	1.000000	4
RASL10B	10	4.1230e-01	6.8039e-01	1.000000	3
SMOX	10	4.1241e-01	6.8047e-01	1.000000	3
FAN1	10	4.1270e-01	6.8074e-01	1.000000	4
UFM1	9	4.1277e-01	6.7591e-01	1.000000	4
THBD	10	4.1289e-01	6.8090e-01	1.000000	4
sgKRTAP4-8_2	1	4.1292e-01	4.1306e-01	0.950046	0
PARD6A	10	4.1299e-01	6.8099e-01	1.000000	4
CCDC167	10	4.1311e-01	6.8110e-01	1.000000	4
PHGDH	10	4.1317e-01	6.8114e-01	1.000000	3
NETO1	10	4.1347e-01	6.8141e-01	1.000000	4
NPC1L1	10	4.1348e-01	6.8142e-01	1.000000	3
MYH7B	9	4.1366e-01	6.7675e-01	1.000000	1
HGF	10	4.1368e-01	6.8160e-01	1.000000	3
CCL8	10	4.1374e-01	6.8166e-01	1.000000	4
PTPN1	10	4.1377e-01	6.8167e-01	1.000000	4
AQP7	10	4.1385e-01	6.8173e-01	1.000000	4
sgHLA-DOA_7	1	4.1386e-01	4.1401e-01	0.950046	0
PPARGC1A	10	4.1389e-01	6.8177e-01	1.000000	4
NUTM2F	10	4.1426e-01	6.8207e-01	1.000000	4
FBL	9	4.1436e-01	6.7745e-01	1.000000	2
sgKRTAP10-2_5	1	4.1443e-01	4.1457e-01	0.950046	0
FHL1	10	4.1447e-01	6.8225e-01	1.000000	4
sgKRTAP24-1_1	1	4.1448e-01	4.1463e-01	0.950046	0
sgC15orf38-AP3S2_2	1	4.1452e-01	4.1467e-01	0.950046	0
sgNKX2-1_4	1	4.1504e-01	4.1519e-01	0.950046	0
SLC26A5	10	4.1523e-01	6.8289e-01	1.000000	3
USP36	10	4.1528e-01	6.8293e-01	1.000000	2
F11R	10	4.1538e-01	6.8301e-01	1.000000	4
FAM174B	10	4.1545e-01	6.8307e-01	1.000000	3
PRB1	10	4.1545e-01	6.8307e-01	1.000000	4
ANKFN1	10	4.1552e-01	6.8314e-01	1.000000	3
TMEM247	10	4.1560e-01	6.8320e-01	1.000000	3
FLNC	10	4.1570e-01	6.8329e-01	1.000000	4
PDLIM5	9	4.1582e-01	6.7885e-01	1.000000	3
PKD2L1	10	4.1591e-01	6.8348e-01	1.000000	4
GCG	10	4.1606e-01	6.8361e-01	1.000000	2
sgHLA-DMB_2	1	4.1607e-01	4.1623e-01	0.950046	0
sgPTGES3L-AARSD1_8	1	4.1609e-01	4.1625e-01	0.950046	0
TDG	10	4.1618e-01	6.8374e-01	1.000000	2
AKAP3	10	4.1624e-01	6.8378e-01	1.000000	3
PDE9A	10	4.1628e-01	6.8382e-01	1.000000	4
PRAMEF9	10	4.1649e-01	6.8401e-01	1.000000	3
PRAMEF15	10	4.1649e-01	6.8401e-01	1.000000	3
PLEKHA1	10	4.1651e-01	6.8403e-01	1.000000	4
sgKRTAP12-1_10	1	4.1657e-01	4.1671e-01	0.950058	0
MAP1LC3B2	10	4.1668e-01	6.8418e-01	1.000000	2
MAP1LC3B	10	4.1668e-01	6.8418e-01	1.000000	2
sgKRTAP5-8_1	1	4.1668e-01	4.1681e-01	0.950071	0
SLC6A20	10	4.1709e-01	6.8451e-01	1.000000	4
DEFB110	6	4.1714e-01	6.2439e-01	1.000000	2
RSC1A1	10	4.1714e-01	6.8456e-01	1.000000	4
POMZP3	10	4.1719e-01	6.8461e-01	1.000000	4
TMEM205	10	4.1725e-01	6.8467e-01	1.000000	3
SPN	10	4.1729e-01	6.8470e-01	1.000000	4
CCDC11	10	4.1738e-01	6.8478e-01	1.000000	3
NXPE1	10	4.1740e-01	6.8480e-01	1.000000	3
CACNG8	10	4.1747e-01	6.8485e-01	1.000000	3
PNMT	10	4.1747e-01	6.8485e-01	1.000000	1
SLC16A9	10	4.1755e-01	6.8492e-01	1.000000	3
DHX58	10	4.1760e-01	6.8496e-01	1.000000	3
PKP2	10	4.1769e-01	6.8504e-01	1.000000	2
C9orf69	10	4.1775e-01	6.8509e-01	1.000000	4
FAM72A	10	4.1783e-01	6.8515e-01	1.000000	3
PROK2	10	4.1795e-01	6.8525e-01	1.000000	3
CHCHD10	10	4.1802e-01	6.8531e-01	1.000000	3
YWHAG	10	4.1808e-01	6.8537e-01	1.000000	2
sgHLA-DMB_4	1	4.1840e-01	4.1853e-01	0.951723	0
MMD	10	4.1842e-01	6.8566e-01	1.000000	4
QRICH1	10	4.1842e-01	6.8566e-01	1.000000	2
KIF1A	10	4.1852e-01	6.8575e-01	1.000000	4
ATG5	10	4.1854e-01	6.8577e-01	1.000000	3
VSTM1	10	4.1863e-01	6.8583e-01	1.000000	3
sgKRTAP27-1_8	1	4.1870e-01	4.1884e-01	0.952013	0
RHEBL1	10	4.1874e-01	6.8594e-01	1.000000	4
C19orf60	10	4.1882e-01	6.8601e-01	1.000000	2
sgERVV-1_5	1	4.1886e-01	4.1902e-01	0.952013	0
BTBD7	10	4.1891e-01	6.8610e-01	1.000000	4
FAM102B	10	4.1895e-01	6.8613e-01	1.000000	3
RAB1B	10	4.1915e-01	6.8629e-01	1.000000	4
CDH24	10	4.1934e-01	6.8645e-01	1.000000	1
PNMA2	10	4.1942e-01	6.8652e-01	1.000000	3
HHIP	9	4.1948e-01	6.8245e-01	1.000000	3
GPR85	10	4.1949e-01	6.8658e-01	1.000000	3
SLC35G1	10	4.1956e-01	6.8665e-01	1.000000	4
CPB1	10	4.1976e-01	6.8681e-01	1.000000	4
DNAAF2	10	4.1984e-01	6.8688e-01	1.000000	2
SPATA8	10	4.2007e-01	6.8708e-01	1.000000	4
HN1L	10	4.2021e-01	6.8718e-01	1.000000	3
RTN4IP1	10	4.2025e-01	6.8722e-01	1.000000	1
PACRG	10	4.2032e-01	6.8727e-01	1.000000	3
ENPP4	10	4.2033e-01	6.8729e-01	1.000000	3
PTMA	10	4.2039e-01	6.8734e-01	1.000000	4
GRIN3A	10	4.2051e-01	6.8743e-01	1.000000	4
ZSWIM5	10	4.2051e-01	6.8743e-01	1.000000	4
GDNF	10	4.2057e-01	6.8749e-01	1.000000	3
HMG20A	10	4.2057e-01	6.8749e-01	1.000000	4
sgHLA-DQB1_9	1	4.2061e-01	4.2075e-01	0.953200	0
